Georegion,County Id,Atoll Site Id,Tx Id,Serialno,Neid,Subname,Sector,Ret Tilt,Technology,Fband,Atoll Antenna
CEN,CEN_DC,CEN_19521,CEN_E3_19521_3,XKK4220466_Y3,LTE_GRASPAN_NW_CEN,80010891_Y3,3,2,LTE,LTE 1800,068_16_XTB_1800_2_KATH_80010891
CEN,CEN_DC,CEN_19521,CEN_P_19521_1,XKK4863612_R1,LTE_GRASPAN_NW_CEN,80010891_R1,1,3,GSM,GSM 900,068_16_XTB_900_3_KATH_80010891
CEN,CEN_DC,CEN_19521,CEN_P_19521_2,XKK4429324_R1,LTE_GRASPAN_NW_CEN,80010891_R1,2,3,GSM,GSM 900,068_16_XTB_900_3_KATH_80010891
CEN,CEN_DC,CEN_19521,CEN_P_19521_3,XKK4220466_R1,LTE_GRASPAN_NW_CEN,80010891_R1,3,3,GSM,GSM 900,068_16_XTB_900_3_KATH_80010891
CEN,CEN_DC,CEN_19521,CEN_X_19521_1,XKK4863612_R1,LTE_GRASPAN_NW_CEN,80010891_R1,1,3,UMTS,UMTS 900,068_16_XTB_900_3_KATH_80010891
CEN,CEN_DC,CEN_19521,CEN_X_19521_2,XKK4429324_R1,LTE_GRASPAN_NW_CEN,80010891_R1,2,3,UMTS,UMTS 900,068_16_XTB_900_3_KATH_80010891
CEN,CEN_DC,CEN_19521,CEN_X_19521_3,XKK4220466_R1,LTE_GRASPAN_NW_CEN,80010891_R1,3,3,UMTS,UMTS 900,068_16_XTB_900_3_KATH_80010891
CEN,CEN_DC,CEN_2081,CEN_E1_2081_1,XKL3570300_Y2,LTE_RIVER_CITY_CNT_MT_CEN,80010891_Y2,1,8,LTE,LTE 2100,068_16_XTB_2100_8_KATH_80010891
CEN,CEN_DC,CEN_2081,CEN_E1_2081_2,XKL3570035_Y2,LTE_RIVER_CITY_CNT_MT_CEN,80010891_Y2,2,3,LTE,LTE 2100,068_16_XTB_2100_3_KATH_80010891
CEN,CEN_DC,CEN_2081,CEN_E1_2081_3,XKL0111136_Y1,LTE_RIVER_CITY_CNT_MT_CEN,80010891_Y1,3,4,LTE,LTE 2100,068_16_XTB_2100_4_KATH_80010891
CEN,CEN_DC,CEN_2081,CEN_E8_2081_1,XKL3570300_R1,LTE_RIVER_CITY_CNT_MT_CEN,80010891_R1,1,8,LTE,LTE 900,068_16_XTB_900_8_KATH_80010891
CEN,CEN_DC,CEN_2081,CEN_E8_2081_2,XKL3570035_R1,LTE_RIVER_CITY_CNT_MT_CEN,80010891_R1,2,3,LTE,LTE 900,068_16_XTB_900_3_KATH_80010891
CEN,CEN_DC,CEN_2081,CEN_E8_2081_3,XKL0111136_R1,LTE_RIVER_CITY_CNT_MT_CEN,80010891_R1,3,4,LTE,LTE 900,068_16_XTB_900_4_KATH_80010891
CEN,CEN_DC,CEN_2081,CEN_P_2081_1,XKL3570300_R1,LTE_RIVER_CITY_CNT_MT_CEN,80010891_R1,1,8,GSM,GSM 900,068_16_XTB_900_8_KATH_80010891
CEN,CEN_DC,CEN_2081,CEN_P_2081_2,XKL3570035_R1,LTE_RIVER_CITY_CNT_MT_CEN,80010891_R1,2,3,GSM,GSM 900,068_16_XTB_900_3_KATH_80010891
CEN,CEN_DC,CEN_2081,CEN_P_2081_3,XKL0111136_R1,LTE_RIVER_CITY_CNT_MT_CEN,80010891_R1,3,4,GSM,GSM 900,068_16_XTB_900_4_KATH_80010891
CEN,CEN_DC,CEN_2081,CEN_X_2081_1,XKL3570300_R1,LTE_RIVER_CITY_CNT_MT_CEN,80010891_R1,1,8,UMTS,UMTS 900,068_16_XTB_900_8_KATH_80010891
CEN,CEN_DC,CEN_2081,CEN_X_2081_2,XKL3570035_R1,LTE_RIVER_CITY_CNT_MT_CEN,80010891_R1,2,3,UMTS,UMTS 900,068_16_XTB_900_3_KATH_80010891
CEN,CEN_DC,CEN_2081,CEN_X_2081_3,XKL0111136_R1,LTE_RIVER_CITY_CNT_MT_CEN,80010891_R1,3,4,UMTS,UMTS 900,068_16_XTB_900_4_KATH_80010891
CEN,CEN_DC,CEN_20921,CEN_E1_20921_1,XKL1954658_Y1,LTE_UPINGTON_MW_MT_CEN,80010891_Y1,1,6,LTE,LTE 2100,068_16_XTB_2100_6_KATH_80010891
CEN,CEN_DC,CEN_20921,CEN_E1_20921_2,XKL2058834_Y1,LTE_UPINGTON_MW_MT_CEN,80010891_Y1,2,6,LTE,LTE 2100,068_16_XTB_2100_6_KATH_80010891
CEN,CEN_DC,CEN_20921,CEN_E1_20921_3,XKL2634205_Y1,LTE_UPINGTON_MW_MT_CEN,80010891_Y1,3,8,LTE,LTE 2100,068_16_XTB_2100_8_KATH_80010891
CEN,CEN_DC,CEN_20921,CEN_P_20921_2,XKL2058834_R1,LTE_UPINGTON_MW_MT_CEN,80010891_R1,2,5,GSM,GSM 900,068_16_XTB_900_5_KATH_80010891
CEN,CEN_DC,CEN_20921,CEN_P_20921_3,XKL2634205_R1,LTE_UPINGTON_MW_MT_CEN,80010891_R1,3,5,GSM,GSM 900,068_16_XTB_900_5_KATH_80010891
CEN,CEN_DC,CEN_20921,CEN_X_20921_1,XKL1954658_R1,LTE_UPINGTON_MW_MT_CEN,80010891_R1,1,6.5,UMTS,UMTS 900,068_16_XTB_900_6.5_KATH_80010891
CEN,CEN_DC,CEN_20921,CEN_X_20921_2,XKL2058834_R1,LTE_UPINGTON_MW_MT_CEN,80010891_R1,2,5,UMTS,UMTS 900,068_16_XTB_900_5_KATH_80010891
CEN,CEN_DC,CEN_20921,CEN_X_20921_3,XKL2634205_R1,LTE_UPINGTON_MW_MT_CEN,80010891_R1,3,5,UMTS,UMTS 900,068_16_XTB_900_5_KATH_80010891
CEN,CEN_DC,CEN_21650,CEN_E3_21650_1,XKL1615891_Y1,LTE_DAGGAFONTEIN_MT_CEN,80010891_Y1,1,4,LTE,LTE 1800,068_16_XTB_1800_4_KATH_80010891
CEN,CEN_DC,CEN_21650,CEN_E3_21650_2,XKL1954518_Y1,LTE_DAGGAFONTEIN_MT_CEN,80010891_Y1,2,4,LTE,LTE 1800,068_16_XTB_1800_4_KATH_80010891
CEN,CEN_DC,CEN_21650,CEN_E3_21650_3,XKL1954524_Y1,LTE_DAGGAFONTEIN_MT_CEN,80010891_Y1,3,4,LTE,LTE 1800,068_16_XTB_1800_4_KATH_80010891
CEN,CEN_DC,CEN_21650,CEN_E8_21650_1,XKL1615891_R1,LTE_DAGGAFONTEIN_MT_CEN,80010891_R1,1,2,LTE,LTE 900,068_16_XTB_900_2_KATH_80010891
CEN,CEN_DC,CEN_21650,CEN_E8_21650_2,XKL1954518_R1,LTE_DAGGAFONTEIN_MT_CEN,80010891_R1,2,2,LTE,LTE 900,068_16_XTB_900_2_KATH_80010891
CEN,CEN_DC,CEN_21650,CEN_E8_21650_3,XKL1954524_R1,LTE_DAGGAFONTEIN_MT_CEN,80010891_R1,3,2,LTE,LTE 900,068_16_XTB_900_2_KATH_80010891
CEN,CEN_DC,CEN_21650,CEN_P_21650_1,XKL1615891_R1,LTE_DAGGAFONTEIN_MT_CEN,80010891_R1,1,2,GSM,GSM 900,068_16_XTB_900_2_KATH_80010891
CEN,CEN_DC,CEN_21650,CEN_P_21650_2,XKL1954518_R1,LTE_DAGGAFONTEIN_MT_CEN,80010891_R1,2,2,GSM,GSM 900,068_16_XTB_900_2_KATH_80010891
CEN,CEN_DC,CEN_21650,CEN_P_21650_3,XKL1954524_R1,LTE_DAGGAFONTEIN_MT_CEN,80010891_R1,3,2,GSM,GSM 900,068_16_XTB_900_2_KATH_80010891
CEN,CEN_DC,CEN_21650,CEN_X_21650_2,XKL1954518_R1,LTE_DAGGAFONTEIN_MT_CEN,80010891_R1,2,2,UMTS,UMTS 900,068_16_XTB_900_2_KATH_80010891
CEN,CEN_DC,CEN_21650,CEN_X_21650_3,XKL1954524_R1,LTE_DAGGAFONTEIN_MT_CEN,80010891_R1,3,2,UMTS,UMTS 900,068_16_XTB_900_2_KATH_80010891
CEN,CEN_DC,CEN_22221,CEN_E3_22221_1,XKL1833505_Y1,LTE_MALU_RIVERTON_MTN_CEN,80010891_Y1,1,3,LTE,LTE 1800,068_16_XTB_1800_3_KATH_80010891
CEN,CEN_DC,CEN_22221,CEN_E3_22221_2,XKL1727117_Y1,LTE_MALU_RIVERTON_MTN_CEN,80010891_Y1,2,3,LTE,LTE 1800,068_16_XTB_1800_3_KATH_80010891
CEN,CEN_DC,CEN_22221,CEN_E3_22221_3,XKL3457337_Y1,LTE_MALU_RIVERTON_MTN_CEN,80010891_Y1,3,3,LTE,LTE 1800,068_16_XTB_1800_3_KATH_80010891
CEN,CEN_DC,CEN_22221,CEN_E8_22221_1,XKL1833505_R1,LTE_MALU_RIVERTON_MTN_CEN,80010891_R1,1,4,LTE,LTE 900,068_16_XTB_900_4_KATH_80010891
CEN,CEN_DC,CEN_22221,CEN_E8_22221_2,XKL1727117_R1,LTE_MALU_RIVERTON_MTN_CEN,80010891_R1,2,4,LTE,LTE 900,068_16_XTB_900_4_KATH_80010891
CEN,CEN_DC,CEN_22221,CEN_E8_22221_3,XKL3457337_R1,LTE_MALU_RIVERTON_MTN_CEN,80010891_R1,3,4,LTE,LTE 900,068_16_XTB_900_4_KATH_80010891
CEN,CEN_DC,CEN_22221,CEN_P_22221_1,XKL1833505_R1,LTE_MALU_RIVERTON_MTN_CEN,80010891_R1,1,4,GSM,GSM 900,068_16_XTB_900_4_KATH_80010891
CEN,CEN_DC,CEN_22221,CEN_P_22221_2,XKL1727117_R1,LTE_MALU_RIVERTON_MTN_CEN,80010891_R1,2,4,GSM,GSM 900,068_16_XTB_900_4_KATH_80010891
CEN,CEN_DC,CEN_22221,CEN_P_22221_3,XKL3457337_R1,LTE_MALU_RIVERTON_MTN_CEN,80010891_R1,3,4,GSM,GSM 900,068_16_XTB_900_4_KATH_80010891
CEN,CEN_DC,CEN_22221,CEN_U_22221_1,XKL1833505_Y2,LTE_MALU_RIVERTON_MTN_CEN,80010891_Y2,1,3,UMTS,UMTS 2100,068_16_XTB_2100_3_KATH_80010891
CEN,CEN_DC,CEN_22221,CEN_U_22221_2,XKL1727117_Y2,LTE_MALU_RIVERTON_MTN_CEN,80010891_Y2,2,3,UMTS,UMTS 2100,068_16_XTB_2100_3_KATH_80010891
CEN,CEN_DC,CEN_22221,CEN_U_22221_3,XKL3457337_Y2,LTE_MALU_RIVERTON_MTN_CEN,80010891_Y2,3,3,UMTS,UMTS 2100,068_16_XTB_2100_3_KATH_80010891
CEN,CEN_DC,CEN_22221,CEN_X_22221_1,XKL1833505_R1,LTE_MALU_RIVERTON_MTN_CEN,80010891_R1,1,4,UMTS,UMTS 900,068_16_XTB_900_4_KATH_80010891
CEN,CEN_DC,CEN_22221,CEN_X_22221_2,XKL1727117_R1,LTE_MALU_RIVERTON_MTN_CEN,80010891_R1,2,4,UMTS,UMTS 900,068_16_XTB_900_4_KATH_80010891
CEN,CEN_DC,CEN_22221,CEN_X_22221_3,XKL3457337_R1,LTE_MALU_RIVERTON_MTN_CEN,80010891_R1,3,4,UMTS,UMTS 900,068_16_XTB_900_4_KATH_80010891
CEN,CEN_DC,CEN_22961,CEN_E3_22961_3,XKL2634123_Y1,LTE_MASERU_BORDER_POST_2_MT_CEN,80010891_Y1,2,4,LTE,LTE 1800,065_16_XTB_1800_4_KATH_800372991
CEN,CEN_DC,CEN_22961,CEN_P_22961_1,XKL2058941_R1,LTE_MASERU_BORDER_POST_2_MT_CEN,80010891_R1,1,2,GSM,GSM 900,068_16_XTB_900_2_KATH_80010891
CEN,CEN_DC,CEN_22961,CEN_P_22961_3,XKL2634123_R1,LTE_MASERU_BORDER_POST_2_MT_CEN,80010891_R1,2,2,GSM,GSM 900,068_16_XTB_900_2_KATH_80010891
CEN,CEN_DC,CEN_22961,CEN_U_22961_1,XKL2058941_Y2,LTE_MASERU_BORDER_POST_2_MT_CEN,80010891_Y2,1,4,UMTS,UMTS 2100,065_16_XTB_2100_4_KATH_800372991
CEN,CEN_DC,CEN_22961,CEN_U_22961_3,XKL2634123_Y2,LTE_MASERU_BORDER_POST_2_MT_CEN,80010891_Y2,2,4,UMTS,UMTS 2100,065_16_XTB_2100_4_KATH_800372991
CEN,CEN_DC,CEN_24141,CEN_E1_24141_1,XKL3080917_Y2,LTE_MOTHIBISTAD_CHURCH_ATC_CEN,80010891_Y2,1,7,LTE,LTE 2100,068_16_XTB_2100_7_KATH_80010891
CEN,CEN_DC,CEN_24141,CEN_E1_24141_2,XKL3080800_Y2,LTE_MOTHIBISTAD_CHURCH_ATC_CEN,80010891_Y2,2,5,LTE,LTE 2100,068_16_XTB_2100_5_KATH_80010891
CEN,CEN_DC,CEN_24141,CEN_E1_24141_3,XKL3080896_Y1,LTE_MOTHIBISTAD_CHURCH_ATC_CEN,80010891_Y1,3,5,LTE,LTE 2100,068_16_XTB_2100_5_KATH_80010891
CEN,CEN_DC,CEN_24141,CEN_E3_24141_1,XKL3080800_Y1,LTE_MOTHIBISTAD_CHURCH_ATC_CEN,80010891_Y1,1,7,LTE,LTE 1800,068_16_XTB_1800_7_KATH_80010891
CEN,CEN_DC,CEN_24141,CEN_E3_24141_2,XKL3080917_Y1,LTE_MOTHIBISTAD_CHURCH_ATC_CEN,80010891_Y1,2,5,LTE,LTE 1800,068_16_XTB_1800_5_KATH_80010891
CEN,CEN_DC,CEN_24141,CEN_E3_24141_3,XKL3080896_Y2,LTE_MOTHIBISTAD_CHURCH_ATC_CEN,80010891_Y2,3,5,LTE,LTE 1800,068_16_XTB_1800_5_KATH_80010891
CEN,CEN_DC,CEN_24141,CEN_P_24141_1,XKL3080800_R1,LTE_MOTHIBISTAD_CHURCH_ATC_CEN,80010891_R1,1,8,GSM,GSM 900,068_16_XTB_900_8_KATH_80010891
CEN,CEN_DC,CEN_24141,CEN_P_24141_2,XKL3080917_R1,LTE_MOTHIBISTAD_CHURCH_ATC_CEN,80010891_R1,2,5,GSM,GSM 900,068_16_XTB_900_5_KATH_80010891
CEN,CEN_DC,CEN_24141,CEN_P_24141_3,XKL3080896_R1,LTE_MOTHIBISTAD_CHURCH_ATC_CEN,80010891_R1,3,5,GSM,GSM 900,068_16_XTB_900_5_KATH_80010891
CEN,CEN_DC,CEN_24141,CEN_U_24141_1,XKL3080800_Y1,LTE_MOTHIBISTAD_CHURCH_ATC_CEN,80010891_Y1,1,7,UMTS,UMTS 2100,068_16_XTB_2100_7_KATH_80010891
CEN,CEN_DC,CEN_24141,CEN_U_24141_2,XKL3080917_Y1,LTE_MOTHIBISTAD_CHURCH_ATC_CEN,80010891_Y1,2,5,UMTS,UMTS 2100,068_16_XTB_2100_5_KATH_80010891
CEN,CEN_DC,CEN_24141,CEN_U_24141_3,XKL3080896_Y1,LTE_MOTHIBISTAD_CHURCH_ATC_CEN,80010891_Y1,3,5,UMTS,UMTS 2100,068_16_XTB_2100_5_KATH_80010891
CEN,CEN_DC,CEN_24421,CEN_E3_24421_1,XKL3570264_Y1,LTE_BOSHOF_TOWN_HS_MT_CEN,80010891_Y1,Sec 2,5,LTE,LTE 1800,065_16_XTB_1800_5_KATH_800372991
CEN,CEN_DC,CEN_24421,CEN_E3_24421_2,XKL2634105_Y1,LTE_BOSHOF_TOWN_HS_MT_CEN,80010891_Y1,Sec 3,4,LTE,LTE 1800,065_16_XTB_1800_4_KATH_800372991
CEN,CEN_DC,CEN_24421,CEN_E3_24421_3,XKL3570288_Y1,LTE_BOSHOF_TOWN_HS_MT_CEN,80010891_Y1,Sec 1,4,LTE,LTE 1800,065_16_XTB_1800_4_KATH_800372991
CEN,CEN_DC,CEN_24421,CEN_E8_24421_1,XKL3570264_R1,LTE_BOSHOF_TOWN_HS_MT_CEN,80010891_R1,Sec 2,3,LTE,LTE 900,065_16_XTB_0900_3_KATH_800372991
CEN,CEN_DC,CEN_24421,CEN_E8_24421_2,XKL2634105_R1,LTE_BOSHOF_TOWN_HS_MT_CEN,80010891_R1,Sec 3,3,LTE,LTE 900,065_16_XTB_0900_3_KATH_800372991
CEN,CEN_DC,CEN_24421,CEN_E8_24421_3,XKL3570288_R1,LTE_BOSHOF_TOWN_HS_MT_CEN,80010891_R1,Sec 1,3,LTE,LTE 900,065_16_XTB_0900_3_KATH_800372991
CEN,CEN_DC,CEN_24421,CEN_P_24421_1,XKL3570264_R1,LTE_BOSHOF_TOWN_HS_MT_CEN,80010891_R1,Sec 2,3,GSM,GSM 900,065_16_XTB_0900_3_KATH_800372991
CEN,CEN_DC,CEN_24421,CEN_P_24421_2,XKL2634105_R1,LTE_BOSHOF_TOWN_HS_MT_CEN,80010891_R1,Sec 3,3,GSM,GSM 900,065_16_XTB_0900_3_KATH_800372991
CEN,CEN_DC,CEN_24421,CEN_P_24421_3,XKL3570288_R1,LTE_BOSHOF_TOWN_HS_MT_CEN,80010891_R1,Sec 1,3,GSM,GSM 900,065_16_XTB_0900_3_KATH_800372991
CEN,CEN_DC,CEN_24421,CEN_U_24421_1,XKL3570264_Y2,LTE_BOSHOF_TOWN_HS_MT_CEN,80010891_Y2,Sec 2,4,UMTS,UMTS 2100,065_16_XTB_2100_4_KATH_800372991
CEN,CEN_DC,CEN_24421,CEN_U_24421_2,XKL2634105_Y2,LTE_BOSHOF_TOWN_HS_MT_CEN,80010891_Y2,Sec 3,4,UMTS,UMTS 2100,065_16_XTB_2100_4_KATH_800372991
CEN,CEN_DC,CEN_24421,CEN_U_24421_3,XKL3570288_Y2,LTE_BOSHOF_TOWN_HS_MT_CEN,80010891_Y2,Sec 1,4,UMTS,UMTS 2100,065_16_XTB_2100_4_KATH_800372991
CEN,CEN_DC,CEN_27030,CEN_E3_27030_1,XKK5083250_Y3,LTE_ROSENDALE_CEN,80010891_Y3,1,3,LTE,LTE 1800,065_16_XTB_1800_3_KATH_80010691
CEN,CEN_DC,CEN_27030,CEN_E3_27030_2,XKK4538911_Y3,LTE_ROSENDALE_CEN,80010891_Y3,2,3,LTE,LTE 1800,065_16_XTB_1800_3_KATH_80010691
CEN,CEN_DC,CEN_27030,CEN_E3_27030_3,XKK5083502_Y3,LTE_ROSENDALE_CEN,80010891_Y3,3,3,LTE,LTE 1800,065_16_XTB_1800_3_KATH_80010691
CEN,CEN_DC,CEN_27030,CEN_X_27030_1,XKK5083250_R1,LTE_ROSENDALE_CEN,80010891_R1,1,4,UMTS,UMTS 900,065_16_XTB_0900_4_KATH_80010691
CEN,CEN_DC,CEN_27030,CEN_X_27030_2,XKK4538911_R1,LTE_ROSENDALE_CEN,80010891_R1,2,4,UMTS,UMTS 900,065_16_XTB_0900_4_KATH_80010691
CEN,CEN_DC,CEN_27030,CEN_X_27030_3,XKK5083502_R1,LTE_ROSENDALE_CEN,80010891_R1,3,4,UMTS,UMTS 900,065_16_XTB_0900_4_KATH_80010691
CEN,CEN_DC,CEN_27111,CEN_E3_27111_1,XKL2634091_Y1,LTE_VAALBOSBULT_MTN_MT_CEN,80010891_Y1,2,4,LTE,LTE 1800,065_16_XTB_1800_4_KATH_800372991
CEN,CEN_DC,CEN_27111,CEN_E3_27111_2,XKL2634119_Y1,LTE_VAALBOSBULT_MTN_MT_CEN,80010891_Y1,1,4,LTE,LTE 1800,065_16_XTB_1800_4_KATH_800372991
CEN,CEN_DC,CEN_27111,CEN_E3_27111_3,XKL1954657_Y1,LTE_VAALBOSBULT_MTN_MT_CEN,80010891_Y1,3,4,LTE,LTE 1800,065_16_XTB_1800_4_KATH_800372991
CEN,CEN_DC,CEN_27111,CEN_E8_27111_1,XKL2634091_R1,LTE_VAALBOSBULT_MTN_MT_CEN,80010891_R1,2,4,LTE,LTE 900,065_16_XTB_0900_4_KATH_800372991
CEN,CEN_DC,CEN_27111,CEN_E8_27111_2,XKL2634119_R1,LTE_VAALBOSBULT_MTN_MT_CEN,80010891_R1,1,4,LTE,LTE 900,065_16_XTB_0900_4_KATH_800372991
CEN,CEN_DC,CEN_27111,CEN_E8_27111_3,XKL1954657_R1,LTE_VAALBOSBULT_MTN_MT_CEN,80010891_R1,3,4,LTE,LTE 900,065_16_XTB_0900_4_KATH_800372991
CEN,CEN_DC,CEN_27111,CEN_P_27111_1,XKL2634091_R1,LTE_VAALBOSBULT_MTN_MT_CEN,80010891_R1,2,4,GSM,GSM 900,065_16_XTB_0900_4_KATH_800372991
CEN,CEN_DC,CEN_27111,CEN_P_27111_2,XKL2634119_R1,LTE_VAALBOSBULT_MTN_MT_CEN,80010891_R1,1,4,GSM,GSM 900,065_16_XTB_0900_4_KATH_800372991
CEN,CEN_DC,CEN_27111,CEN_U_27111_1,XKL2634091_Y2,LTE_VAALBOSBULT_MTN_MT_CEN,80010891_Y2,2,4,UMTS,UMTS 2100,065_16_XTB_2100_4_KATH_800372991
CEN,CEN_DC,CEN_27111,CEN_U_27111_2,XKL2634119_Y2,LTE_VAALBOSBULT_MTN_MT_CEN,80010891_Y2,1,4,UMTS,UMTS 2100,065_16_XTB_2100_4_KATH_800372991
CEN,CEN_DC,CEN_27111,CEN_U_27111_3,XKL1954657_Y2,LTE_VAALBOSBULT_MTN_MT_CEN,80010891_Y2,3,4,UMTS,UMTS 2100,065_16_XTB_2100_4_KATH_800372991
CEN,CEN_DC,CEN_27111,CEN_X_27111_1,XKL2634091_R1,LTE_VAALBOSBULT_MTN_MT_CEN,80010891_R1,2,4,UMTS,UMTS 900,065_16_XTB_0900_4_KATH_800372991
CEN,CEN_DC,CEN_27111,CEN_X_27111_2,XKL2634119_R1,LTE_VAALBOSBULT_MTN_MT_CEN,80010891_R1,1,4,UMTS,UMTS 900,065_16_XTB_0900_4_KATH_800372991
CEN,CEN_DC,CEN_27111,CEN_X_27111_3,XKL1954657_R1,LTE_VAALBOSBULT_MTN_MT_CEN,80010891_R1,3,4,UMTS,UMTS 900,065_16_XTB_0900_4_KATH_800372991
CEN,CEN_DC,CEN_27141,CEN_E3_27141_1,XKL3570251_Y3,LTE_JAN_KEMPDORP_CEN,80010891_Y3,1,3,LTE,LTE 1800,068_16_XTB_1800_3_KATH_80010891
CEN,CEN_DC,CEN_27141,CEN_E3_27141_2,XKL1833531_Y3,LTE_JAN_KEMPDORP_CEN,80010891_Y3,2,4,LTE,LTE 1800,068_16_XTB_1800_4_KATH_80010891
CEN,CEN_DC,CEN_27141,CEN_E3_27141_3,XKL1727090_Y3,LTE_JAN_KEMPDORP_CEN,80010891_Y3,3,3,LTE,LTE 1800,068_16_XTB_1800_3_KATH_80010891
CEN,CEN_DC,CEN_27141,CEN_P_27141_1,XKL3570251_R1,LTE_JAN_KEMPDORP_CEN,80010891_R1,1,4,GSM,GSM 900,068_16_XTB_900_4_KATH_80010891
CEN,CEN_DC,CEN_27141,CEN_P_27141_2,XKL1833531_R1,LTE_JAN_KEMPDORP_CEN,80010891_R1,2,5,GSM,GSM 900,068_16_XTB_900_5_KATH_80010891
CEN,CEN_DC,CEN_27141,CEN_P_27141_3,XKL1727090_R1,LTE_JAN_KEMPDORP_CEN,80010891_R1,3,3,GSM,GSM 900,068_16_XTB_900_3_KATH_80010891
CEN,CEN_DC,CEN_27141,CEN_U_27141_1,XKL3570251_Y4,LTE_JAN_KEMPDORP_CEN,80010891_Y4,1,3,UMTS,UMTS 2100,068_16_XTB_2100_3_KATH_80010891
CEN,CEN_DC,CEN_27141,CEN_U_27141_2,XKL1833531_Y4,LTE_JAN_KEMPDORP_CEN,80010891_Y4,2,4,UMTS,UMTS 2100,068_16_XTB_2100_4_KATH_80010891
CEN,CEN_DC,CEN_27141,CEN_X_27141_1,XKL3570251_R1,LTE_JAN_KEMPDORP_CEN,80010891_R1,1,4,UMTS,UMTS 900,068_16_XTB_900_4_KATH_80010891
CEN,CEN_DC,CEN_27141,CEN_X_27141_2,XKL1833531_R1,LTE_JAN_KEMPDORP_CEN,80010891_R1,2,5,UMTS,UMTS 900,068_16_XTB_900_5_KATH_80010891
CEN,CEN_DC,CEN_27141,CEN_X_27141_3,XKL1727090_R1,LTE_JAN_KEMPDORP_CEN,80010891_R1,3,3,UMTS,UMTS 900,068_16_XTB_900_3_KATH_80010891
CEN,CEN_DC,CEN_27231,CEN_E1_27231_3,I0N2099857_Y2,LTE_METLIFE_TOWERS_MT_CEN,800372991_Y2,3,10,LTE,LTE 2100,065_16_XTB_2100_10_KATH_800372991
CEN,CEN_DC,CEN_27231,CEN_E8_27231_1,I0N2099800_R1,LTE_METLIFE_TOWERS_MT_CEN,800372991_R1,1,10,LTE,LTE 900,065_16_XTB_0900_10_KATH_800372991
CEN,CEN_DC,CEN_27231,CEN_E8_27231_2,I0N2099856_R1,LTE_METLIFE_TOWERS_MT_CEN,800372991_R1,2,10,LTE,LTE 900,065_16_XTB_0900_10_KATH_800372991
CEN,CEN_DC,CEN_27231,CEN_E8_27231_3,I0N2099857_R1,LTE_METLIFE_TOWERS_MT_CEN,800372991_R1,3,10,LTE,LTE 900,065_16_XTB_0900_10_KATH_800372991
CEN,CEN_DC,CEN_27231,CEN_P_27231_1,I0N2099800_R1,LTE_METLIFE_TOWERS_MT_CEN,800372991_R1,1,10,GSM,GSM 900,065_16_XTB_0900_10_KATH_800372991
CEN,CEN_DC,CEN_27231,CEN_P_27231_2,I0N2099856_R1,LTE_METLIFE_TOWERS_MT_CEN,800372991_R1,2,10,GSM,GSM 900,065_16_XTB_0900_10_KATH_800372991
CEN,CEN_DC,CEN_27231,CEN_P_27231_3,I0N2099857_R1,LTE_METLIFE_TOWERS_MT_CEN,800372991_R1,3,10,GSM,GSM 900,065_16_XTB_0900_10_KATH_800372991
CEN,CEN_DC,CEN_27740,CEN_E3_27740_1,XKL1833506_Y1,LTE_NIEUWE_KRAAL_MW_MT_CEN,80010891_Y1,Sec 1 L1800,4,LTE,LTE 1800,068_16_XTB_1800_4_KATH_80010891
CEN,CEN_DC,CEN_27740,CEN_E3_27740_2,XKL3687328_Y1,LTE_NIEUWE_KRAAL_MW_MT_CEN,80010891_Y1,Sec 2 L1800,4,LTE,LTE 1800,068_16_XTB_1800_4_KATH_80010891
CEN,CEN_DC,CEN_27740,CEN_E3_27740_3,XKL3687360_Y1,LTE_NIEUWE_KRAAL_MW_MT_CEN,80010891_Y1,Sec 3 L1800,4,LTE,LTE 1800,068_16_XTB_1800_4_KATH_80010891
CEN,CEN_DC,CEN_27740,CEN_E8_27740_1,XKL1833506_R1,LTE_NIEUWE_KRAAL_MW_MT_CEN,80010891_R1,Sec 1 G900/U900,2,LTE,LTE 900,068_16_XTB_900_2_KATH_80010891
CEN,CEN_DC,CEN_27740,CEN_E8_27740_3,XKL3687360_R1,LTE_NIEUWE_KRAAL_MW_MT_CEN,80010891_R1,Sec 3 G900/U900,2,LTE,LTE 900,068_16_XTB_900_2_KATH_80010891
CEN,CEN_DC,CEN_27740,CEN_P_27740_1,XKL1833506_R1,LTE_NIEUWE_KRAAL_MW_MT_CEN,80010891_R1,Sec 1 G900/U900,2,GSM,GSM 900,068_16_XTB_900_2_KATH_80010891
CEN,CEN_DC,CEN_27740,CEN_P_27740_3,XKL3687360_R1,LTE_NIEUWE_KRAAL_MW_MT_CEN,80010891_R1,Sec 3 G900/U900,2,GSM,GSM 900,068_16_XTB_900_2_KATH_80010891
CEN,CEN_DC,CEN_27740,CEN_X_27740_1,XKL1833506_R1,LTE_NIEUWE_KRAAL_MW_MT_CEN,80010891_R1,Sec 1 G900/U900,2,UMTS,UMTS 900,068_16_XTB_900_2_KATH_80010891
CEN,CEN_DC,CEN_27740,CEN_X_27740_3,XKL3687360_R1,LTE_NIEUWE_KRAAL_MW_MT_CEN,80010891_R1,Sec 3 G900/U900,2,UMTS,UMTS 900,068_16_XTB_900_2_KATH_80010891
